Date,Time_Unit,District,Total_Confirmed,Difference_Yesterday,Total_Hospitalized,Total_Death,Total_Recovered,Current_Infected,Inzidenz_Total,Inzidenz_RLP,Inzidenz_US_Army,Inzidenz_Under_Age_20,Inzidenz_Between_Age_20_59,Inzidenz_Above_Age_59,Inzidenz_Hospitalized_US_Army,Infected_For_Last_7_Days_Previous_Week,Hospitalized_diff,Death_diff,temperature,wind_speed,relative_humidity
13-04-2022,256,Kaiserslautern,31554,488,535,138,22574,8842,1762,1657.3,1424,2219.6,2024.9,685.1,6.62,2358,2,1,15.832,13.2,59
13-04-2022,256,Kusel,16096,140,368,102,10853,5141,773,1102.6,1046.3,1327.3,1461.4,460.1,6.62,1061,0,0,16.304,8.312,59
13-04-2022,256,Mainz-Bingen,52305,588,973,285,37803,14217,2398,1133.7,1133,1429.2,1283.8,669.5,6.62,3476,9,0,16.304,7.888,63.08
13-04-2022,256,Mayen-Koblenz,52928,788,703,226,39923,12779,2043,951.2,951.2,935.7,1226,491.5,6.62,2696,11,1,15.548,7.664,67.96
13-04-2022,256,Neuwied,40747,306,604,236,32381,8130,1541,841.5,841.5,1000.7,1023.9,436.3,6.62,1958,4,1,15.5,7.664,60.52
13-04-2022,256,Donnersbergkreis,18437,248,349,105,14931,3401,984,1302.6,1290.2,1450.6,1566.8,780.8,6.62,1053,2,0,16.096,13.2,52.6
13-04-2022,256,KS Worms,23540,171,689,131,18892,4517,798,956.2,956.2,1219.9,1137.3,429.9,6.62,1269,0,1,14.98,5.476,65.4
13-04-2022,256,Germersheim,38348,322,894,202,32868,5278,1698,1316.2,1316,1808.7,1477.4,680,6.62,1889,0,0,15.988,13.2,54.8
13-04-2022,256,Trier-Saarburg,34138,310,563,132,25638,8368,1660,1102.7,1101.7,1411.8,1271.9,592.7,6.62,2450,1,0,15.156,6.8,60.6
13-04-2022,256,Vulkaneifel,15630,118,277,81,10720,4829,938,1550.6,1550.3,2215.7,1751.9,914.3,6.62,1165,0,0,13.576,8.688,65.6
13-04-2022,256,Westerwaldkreis,48694,558,1190,232,40917,7545,2656,1309.5,1309.5,1725.5,1547.3,616.8,6.62,2928,2,0,15.204,9.108,57.32
13-04-2022,256,KS Frankenthal,12330,88,192,83,10650,1597,315,646.2,646.2,603.2,780.2,445.2,6.62,390,1,0,14.98,5.476,65.4
13-04-2022,256,KS Koblenz,28796,418,344,184,22500,6112,1052,927.8,927.8,1082.3,1123.7,453.5,6.62,1360,2,1,15.548,7.664,67.96
13-04-2022,256,KS Trier,25212,166,356,59,19398,5755,1067,964.1,963.6,894.2,1177,487.7,6.62,1761,0,0,15.156,6.8,60.6
13-04-2022,256,KS Ludwigshafen,46041,245,953,408,40133,5500,1030,596.9,596.9,667.8,664.2,390.9,6.62,1139,2,0,15.932,5.476,59.76
13-04-2022,256,KS Kaiserslautern,26580,286,653,190,19703,6687,1205,1209.1,1135,1299.8,1396,771.6,6.62,1845,10,1,15.832,13.2,59
13-04-2022,256,KS Neustadt a.d.W.,13331,127,338,61,11096,2174,659,1236.3,1236,1360.3,1521.7,738.7,6.62,604,8,0,15.988,13.2,47.6
13-04-2022,256,KS Pirmasens,8937,39,336,92,6730,2115,398,990.6,990.3,1009.5,1225.3,641,6.62,749,1,0,15.952,7.088,53.6
13-04-2022,256,KS Speyer,14029,123,279,113,12050,1866,345,679.9,679.9,504.5,943.5,336.7,6.62,371,4,1,17.14,5.476,54.8
13-04-2022,256,KS Landau i.d.Pf.,9531,81,374,62,8817,652,308,659.7,659.7,779.5,825.5,227.4,6.62,230,0,0,17.968,13.2,48.8
13-04-2022,256,Rhein-Pfalz-Kreis,36599,307,619,278,30502,5819,1090,704.3,704.3,615,899.2,438.2,6.62,1250,5,1,15.664,5.476,62.56
13-04-2022,256,KS Mainz,58451,413,1222,254,45057,13140,1896,873.2,872.5,1000.5,994,469.6,6.62,3257,6,0,16.968,7.532,63.08
14-04-2022,257,Bad Kreuznach,41832,337,497,175,31757,9900,2129,1341.1,1341,1627.1,1632.4,712.6,7.37,2329,1,0,15.356,10.672,69.24
14-04-2022,257,Birkenfeld,20357,238,523,145,15466,4746,1056,1306.4,1268.2,1810.9,1571.3,637.9,7.37,1037,0,0,13.68,7.408,68.2
14-04-2022,257,Donnersbergkreis,18600,163,351,106,15175,3319,961,1272.2,1260.1,1464.8,1483,810.8,7.37,1004,2,1,12.924,16.136,75.24
14-04-2022,257,Germersheim,38626,278,894,202,33554,4870,1684,1305.4,1305.2,1695.2,1448,773.7,7.37,1714,0,0,13.348,16.136,70.16
14-04-2022,257,Cochem-Zell,14779,113,228,92,11010,3677,638,1036.1,1035.3,1363.7,1298.9,474.3,7.37,842,1,0,11.824,8.828,76.24
14-04-2022,257,Neuwied,41151,404,611,239,33152,7760,1604,875.9,875.9,929.4,1089.8,485,7.37,1882,7,3,13.016,8.604,72.68
14-04-2022,257,Mainz-Bingen,52875,570,983,285,38687,13903,2491,1177.6,1176.9,1421.9,1345.1,716.7,7.37,3248,10,0,15.4,10.584,72.36
14-04-2022,257,Mayen-Koblenz,53228,300,711,226,40600,12402,1983,923.2,923.2,902.9,1207,451.3,7.37,2889,8,0,14.832,8.604,71.32
14-04-2022,257,Rhein-Lahn-Kreis,27397,177,683,117,21107,6173,1253,1022.2,1022.2,1219.1,1238.9,565,7.37,1564,6,1,15.4,10.672,71.32
14-04-2022,257,Rhein-Pfalz-Kreis,36895,296,624,279,30722,5894,1128,728.9,728.9,618.4,927.3,469.8,7.37,1167,5,1,16.024,10.452,66.48
14-04-2022,257,Kaiserslautern,31863,309,543,143,23032,8688,1795,1688.3,1450.7,2342.1,2034.4,691.3,7.37,2127,8,5,14.812,16.136,70.16
14-04-2022,257,Kusel,16232,136,368,102,11140,4990,741,1057,1003,1319.1,1391.6,430.3,7.37,966,0,0,14.476,8.696,70.16
14-04-2022,257,Bernkastel-Wittlich,24654,272,604,103,18637,5914,1387,1230.9,1213.3,1736.7,1429.8,615.7,7.37,1323,5,1,12.408,7.52,65.92
14-04-2022,257,Trier-Saarburg,34390,252,563,132,26125,8133,1595,1059.6,1058.6,1310.2,1231.2,583.4,7.37,2128,0,0,14.72,9.572,65.52
14-04-2022,257,Vulkaneifel,15855,225,277,83,11002,4770,937,1549,1548.7,2176.9,1782,884.6,7.37,1127,0,2,11.824,8.828,71.44
14-04-2022,257,Alzey-Worms,32267,353,764,182,23602,8483,1433,1096.3,1096,1497.8,1287.6,483.1,7.37,2423,5,1,14.468,10.672,72.36
14-04-2022,257,Westerwaldkreis,49186,492,1195,233,41473,7480,2860,1410,1410,1806.5,1686.8,660.7,7.37,2540,5,1,11.684,11.544,77.88
14-04-2022,257,KS Frankenthal,12392,62,196,83,10751,1558,294,603.1,603.1,592.4,691.7,458.9,7.37,349,4,0,15.144,10.452,71.68
14-04-2022,257,KS Kaiserslautern,26801,221,659,193,20088,6520,1211,1215.1,1140.7,1305.7,1415.8,749.6,7.37,1625,6,3,14.812,16.136,70.16
14-04-2022,257,KS Koblenz,28978,182,349,184,22860,5934,1035,912.8,912.8,997.8,1110.9,475.4,7.37,1465,5,0,14.832,8.604,71.32
14-04-2022,257,KS Landau i.d.Pf.,9592,61,379,62,8852,678,294,629.8,629.7,890.9,760.8,178.6,7.37,259,5,0,16.2,16.136,66.08
14-04-2022,257,KS Ludwigshafen,46298,257,955,408,40350,5540,992,574.9,574.9,543.8,654.7,425.8,7.37,1125,2,0,15.152,10.452,70
14-04-2022,257,KS Mainz,58963,512,1227,254,45982,12727,2038,938.6,937.9,1017.1,1091.5,487.5,7.37,2822,5,0,14.628,9.888,72.36
14-04-2022,257,Altenkirchen,29681,454,780,134,22398,7149,1598,1237.9,1237.9,1585.8,1505.9,578.9,7.37,2106,2,0,13.164,11.544,73.84
14-04-2022,257,KS Pirmasens,9057,120,337,92,6799,2166,386,960.8,960.5,1009.5,1169.4,633.6,7.37,776,1,0,14.448,7.356,73.04
14-04-2022,257,KS Speyer,14138,109,280,114,12119,1905,352,693.7,693.7,548.4,920.6,395,7.37,377,1,1,15.816,10.452,70.16
14-04-2022,257,KS Trier,25392,180,356,59,19727,5606,984,889.1,888.7,856.1,1076.5,450.2,7.37,1675,0,0,14.72,9.572,65.52
14-04-2022,257,KS Worms,23764,224,695,132,19098,4534,797,955,955,1078.2,1160,481.5,7.37,1313,6,1,15.144,10.452,71.68
14-04-2022,257,Ahrweiler,28364,188,472,92,22480,5792,1230,942.7,942.7,1115.6,1140.5,551,7.37,1471,3,1,14.272,8.828,71.44
14-04-2022,257,KS Neustadt a.d.W.,13420,89,342,61,11384,1975,635,1191.2,1191,1349.8,1472.3,681.4,7.37,595,4,0,13.348,16.136,70.92
15-04-2022,258,Rhein-Pfalz-Kreis,37004,109,626,279,31186,5539,942,608.7,608.7,494.7,789.2,381.3,6.29,1140,2,0,13.78,10.248,62.6
15-04-2022,258,Alzey-Worms,32406,139,768,182,24027,8197,1319,1009.1,1008.8,1410.6,1153.3,480.4,6.29,2319,4,0,12.74,9.74,65.76
15-04-2022,258,Bad Kreuznach,41832,0,497,175,32350,9307,1774,1117.5,1117.4,1317.5,1368.5,602.8,6.29,2395,0,0,13.312,9.74,64.56
15-04-2022,258,Bernkastel-Wittlich,24749,95,604,103,19125,5521,1297,1151,1134.6,1643.8,1336.8,564.7,6.29,1218,0,0,10.904,9.376,65.64
15-04-2022,258,Birkenfeld,20515,158,523,145,15717,4653,1065,1317.6,1279,1817.8,1619.2,596.6,6.29,1070,0,0,11.496,8.272,67.88
15-04-2022,258,Vulkaneifel,15855,0,277,83,11283,4489,842,1391.9,1391.7,1914.5,1628.5,775.9,6.29,1082,0,0,9.168,8.688,74.64
15-04-2022,258,Kusel,16272,40,368,102,11628,4542,637,908.6,862.2,1164.4,1179,379.1,6.29,938,0,0,13.156,11.792,67.04
15-04-2022,258,Germersheim,38664,38,894,202,34031,4431,1474,1142.6,1142.4,1504.6,1245.1,704.8,6.29,1725,0,0,12.2,17.16,62.92
15-04-2022,258,Kaiserslautern,31893,30,543,143,23564,8186,1528,1437.2,1234.9,1946.3,1752.4,585.9,6.29,2109,0,0,12.612,17.16,67.04
15-04-2022,258,Mainz-Bingen,52961,86,983,285,39854,12822,2188,1034.4,1033.7,1246.3,1173.8,645.1,6.29,3089,0,0,13.688,13.792,65.76
15-04-2022,258,Neuwied,41405,254,611,239,33594,7572,1563,853.5,853.5,863.9,1077.9,472.3,6.29,1908,0,0,10.548,10.548,70.96
15-04-2022,258,Cochem-Zell,14872,93,228,92,11305,3475,602,977.6,976.9,1297,1214,459.7,6.29,851,0,0,9.168,8.688,72.08
15-04-2022,258,Altenkirchen,29695,14,780,134,22796,6765,1353,1048.1,1048.1,1302.8,1292.7,484.9,6.29,2146,0,0,10.088,11.3,73.04
15-04-2022,258,Donnersbergkreis,18621,21,351,106,15479,3036,769,1018,1008.3,1144.8,1186.9,665,6.29,950,0,0,11.504,17.16,68.52
15-04-2022,258,Ahrweiler,28364,0,472,92,22916,5356,1017,779.4,779.4,896,950.9,457.6,6.29,1409,0,0,10.98,8.688,74.64
15-04-2022,258,Mayen-Koblenz,53228,0,711,226,41691,11311,1649,767.7,767.7,718.8,1017.7,371,6.29,2465,0,0,11.76,10.548,72
15-04-2022,258,KS Pirmasens,9057,0,337,92,6862,2103,301,749.2,749,721.1,920.2,515.7,6.29,844,0,0,13.168,10.228,65.56
15-04-2022,258,KS Koblenz,28978,0,349,184,23301,5493,848,747.9,747.8,802.4,915.6,387.8,6.29,1274,0,0,11.76,10.548,72
15-04-2022,258,Trier-Saarburg,34556,166,563,133,26598,7825,1431,950.6,949.7,1117.5,1125.6,523.5,6.29,2014,0,1,12.9,12.184,65.32
15-04-2022,258,Westerwaldkreis,49333,147,1195,233,41923,7177,2464,1214.8,1214.8,1555.9,1451.4,572.9,6.29,2959,0,0,9.012,11.3,74.92
15-04-2022,258,KS Frankenthal,12420,28,198,84,10912,1424,246,504.6,504.6,517,563,397.3,6.29,335,2,1,12.636,10.248,68.12
15-04-2022,258,KS Kaiserslautern,26851,50,659,193,20477,6181,1114,1117.8,1049.3,1205.7,1289.6,712.8,6.29,1564,0,0,12.612,17.16,67.04
15-04-2022,258,KS Landau i.d.Pf.,9598,6,379,62,8896,640,280,599.8,599.7,829,726.6,178.6,6.29,272,0,0,14.7,17.16,61.2
15-04-2022,258,KS Mainz,59112,149,1227,254,47058,11800,1878,864.9,864.2,923.3,1019.4,424.1,6.29,2695,0,0,12.38,11.548,65.76
15-04-2022,258,Rhein-Lahn-Kreis,27498,101,685,119,21531,5848,1148,936.6,936.5,1082.6,1148.3,516,6.29,1726,2,2,13.688,9.74,72
15-04-2022,258,KS Speyer,14173,35,282,114,12286,1773,307,605,605,460.6,813.6,336.7,6.29,356,2,0,14.344,10.248,62.92
15-04-2022,258,KS Trier,25553,161,356,59,20053,5441,932,842.1,841.7,828.8,1015.6,423.9,6.29,1391,0,0,12.9,12.184,65.32
15-04-2022,258,KS Worms,23835,71,697,132,19333,4370,738,884.3,884.3,961.1,1071.3,477.2,6.29,1327,2,0,12.636,10.248,68.12
15-04-2022,258,KS Ludwigshafen,46417,119,976,411,40839,5167,853,494.3,494.3,450.8,559,388.6,6.29,1131,21,3,13.432,10.248,62.88
15-04-2022,258,KS Neustadt a.d.W.,13430,10,342,61,11611,1758,568,1065.5,1065.4,1245.2,1297.3,618.5,6.29,574,0,0,12.2,17.16,64.08
16-04-2022,259,Alzey-Worms,32406,0,768,182,24570,7654,1202,919.6,919.3,1283.8,1053.1,435.3,6,2117,0,0,9.9,10.668,55.32
16-04-2022,259,Bad Kreuznach,41958,126,499,175,32962,8821,1900,1196.9,1196.8,1365.6,1476.6,654.7,6,2394,2,0,9.96,10.668,59.16
16-04-2022,259,Bernkastel-Wittlich,24816,67,604,103,19489,5224,1220,1082.7,1067.2,1570.4,1259.6,513.6,6,1214,0,0,8.316,16.424,55.76
16-04-2022,259,Birkenfeld,20643,128,523,145,15952,4546,1082,1338.6,1299.4,1755.6,1646.9,652.9,6,962,0,0,8.104,11.804,60.48
16-04-2022,259,Donnersbergkreis,18621,0,351,106,15759,2756,737,975.7,966.4,1073.7,1139.8,647.8,6,749,0,0,8.224,24.12,60.04
16-04-2022,259,Mayen-Koblenz,53228,0,711,226,42588,10414,1328,618.3,618.3,572.5,824,295.2,6,2154,0,0,9.676,10.98,56.4
16-04-2022,259,Kaiserslautern,31893,0,543,143,24242,7508,1528,1437.2,1234.9,1946.3,1752.4,585.9,6,2109,0,0,9.324,24.12,58.4
16-04-2022,259,Mainz-Bingen,52961,0,983,285,40776,11900,2188,1034.4,1033.7,1246.3,1173.8,645.1,6,3100,0,0,10.756,17.404,55.32
16-04-2022,259,Neuwied,41665,260,611,239,34291,7135,1678,916.3,916.3,892.4,1170.8,506.6,6,1711,0,0,8.808,10.98,54.56
16-04-2022,259,Rhein-Lahn-Kreis,27498,0,685,119,22013,5366,1148,936.6,936.5,1082.6,1148.3,516,6,1726,0,0,10.756,10.668,56.4
16-04-2022,259,Cochem-Zell,14896,24,228,92,11622,3182,606,984.1,983.4,1239.7,1246.7,459.7,6,700,0,0,7.488,12.244,60.08
16-04-2022,259,Altenkirchen,29695,0,780,134,23059,6502,1353,1048.1,1048.1,1302.8,1292.7,484.9,6,2146,0,0,9.036,16.048,53.6
16-04-2022,259,Germersheim,38664,0,894,202,34447,4015,1474,1142.6,1142.4,1504.6,1245.1,704.8,6,1725,0,0,8.316,24.12,51.84
16-04-2022,259,Ahrweiler,28567,203,473,92,23296,5179,1039,796.3,796.3,865.3,984.8,474,6,1424,1,0,9.24,12.244,59.72
16-04-2022,259,Kusel,16272,0,368,102,12081,4089,637,908.6,862.2,1164.4,1179,379.1,6,850,0,0,9.364,20.064,58.4
16-04-2022,259,Rhein-Pfalz-Kreis,37031,27,626,279,31659,5093,857,553.8,553.8,450,715,351.8,6,997,0,0,10.404,12.008,55.68
16-04-2022,259,Vulkaneifel,16162,307,277,83,11563,4516,974,1610.2,1609.8,2138,1915.4,889.6,6,1066,0,0,7.488,12.244,59.72
16-04-2022,259,Westerwaldkreis,49333,0,1195,233,42673,6427,2187,1078.2,1078.2,1401.8,1286.2,498.5,6,2263,0,0,6.924,16.048,59.4
16-04-2022,259,KS Frankenthal,12428,8,198,84,11000,1344,233,477.9,477.9,495.5,530.8,376.7,6,287,0,0,10.752,12.008,54.08
16-04-2022,259,KS Kaiserslautern,26851,0,659,193,21007,5651,1114,1117.8,1049.3,1205.7,1289.6,712.8,6,1564,0,0,9.324,24.12,58.4
16-04-2022,259,KS Koblenz,28978,0,349,184,23721,5073,709,625.3,625.3,659.9,777.9,306.5,6,1129,0,0,9.676,10.98,56.4
16-04-2022,259,KS Landau i.d.Pf.,9598,0,379,62,8920,616,280,599.8,599.7,829,726.6,178.6,6,269,0,0,10.32,24.12,56.16
16-04-2022,259,KS Pirmasens,9057,0,337,92,6924,2041,278,692,691.7,649,849.1,486.3,6,844,0,0,9.912,18.692,56.24
16-04-2022,259,KS Mainz,59112,0,1227,254,48038,10820,1878,864.9,864.2,923.3,1019.4,424.1,6,2704,0,0,11.12,15.2,55.32
16-04-2022,259,KS Speyer,14183,10,282,114,12458,1611,271,534.1,534,405.8,702.8,323.8,6,303,0,0,11.072,12.008,51.84
16-04-2022,259,KS Trier,25655,102,356,59,20417,5179,1034,934.3,933.8,910.6,1138.9,446.4,6,1483,0,0,10.484,15.728,55.6
16-04-2022,259,KS Worms,23835,0,697,132,19583,4120,653,782.4,782.4,837.9,948.5,429.9,6,1187,0,0,10.752,12.008,54.08
16-04-2022,259,KS Ludwigshafen,46493,76,976,411,41312,4770,840,486.8,486.8,411.4,559,390.9,6,998,0,0,10.964,12.008,51.04
16-04-2022,259,Trier-Saarburg,34625,69,563,133,27092,7400,1500,996.5,995.5,1163,1185.4,544.2,6,2241,0,0,10.484,15.728,55.6
16-04-2022,259,KS Neustadt a.d.W.,13430,0,342,61,11790,1579,568,1065.5,1065.4,1245.2,1297.3,618.5,6,574,0,0,8.316,24.12,56.88
17-04-2022,260,Altenkirchen,29697,2,781,134,23499,6064,1355,1049.7,1049.7,1302.8,1295.8,484.9,5.8,2146,1,0,10.356,15.612,39.64
17-04-2022,260,Alzey-Worms,32516,110,768,182,25233,7101,1312,1003.7,1003.4,1398.7,1153.3,469.8,5.8,2181,0,0,8.56,8.856,48.88
17-04-2022,260,Bad Kreuznach,41958,0,499,175,33854,7929,1900,1196.9,1196.8,1365.6,1476.6,654.7,5.8,2394,0,0,9.516,8.856,51.68
17-04-2022,260,Bernkastel-Wittlich,24816,0,604,103,19897,4816,1220,1082.7,1067.2,1570.4,1259.6,513.6,5.8,1281,0,0,7.848,13.996,41.6
17-04-2022,260,Birkenfeld,20643,0,523,145,16219,4279,1050,1299,1261,1686.5,1596.5,645.4,5.8,1001,0,0,7.696,10.576,48
17-04-2022,260,Kaiserslautern,31893,0,543,143,24873,6877,1528,1437.2,1234.9,1946.3,1752.4,585.9,5.8,2109,0,0,8.78,25.64,48.28
17-04-2022,260,Rhein-Lahn-Kreis,27498,0,685,119,22459,4920,1148,936.6,936.5,1082.6,1148.3,516,5.8,1726,0,0,10.432,8.856,54.72
17-04-2022,260,Germersheim,38664,0,894,202,34955,3507,1474,1142.6,1142.4,1504.6,1245.1,704.8,5.8,1725,0,0,8.328,25.64,44.16
17-04-2022,260,Kusel,16272,0,368,102,12797,3373,637,908.6,862.2,1164.4,1179,379.1,5.8,850,0,0,9.368,18.284,48.28
17-04-2022,260,Mainz-Bingen,52961,0,983,285,41829,10847,2188,1034.4,1033.7,1246.3,1173.8,645.1,5.8,3100,0,0,10.432,11.828,48.88
17-04-2022,260,Mayen-Koblenz,53228,0,711,226,43526,9476,1164,541.9,541.9,491.8,724.4,261.2,5.8,1998,0,0,9.024,7.356,54.72
17-04-2022,260,Neuwied,41695,30,611,239,34706,6750,1708,932.7,932.7,903.8,1192.4,517.4,5.8,1791,0,0,9.324,7.356,43.2
17-04-2022,260,Rhein-Pfalz-Kreis,37123,92,627,279,32041,4803,859,555.1,555.1,463.8,708.6,358.2,5.8,994,1,0,9.34,8.06,50.24
17-04-2022,260,Cochem-Zell,14917,21,228,92,11845,2980,627,1018.2,1017.4,1316,1279.3,474.3,5.8,639,0,0,8.708,11.052,48.72
17-04-2022,260,Donnersbergkreis,18621,0,351,106,15990,2525,604,799.6,792,881.7,924.9,544.8,5.8,725,0,0,7.92,25.64,48.24
17-04-2022,260,KS Worms,23891,56,697,132,19933,3826,709,849.5,849.5,924.2,1030.4,455.7,5.8,1247,0,0,9.968,8.06,47.92
17-04-2022,260,Ahrweiler,28582,15,473,92,23648,4842,954,731.2,731.2,790.6,901.6,441.3,5.8,1421,0,0,8.696,11.052,54.32
17-04-2022,260,Trier-Saarburg,34718,93,564,134,27585,6999,1406,934,933.1,1019.4,1146,493.5,5.8,2122,1,1,10.384,14.528,41.32
17-04-2022,260,Westerwaldkreis,49569,236,1195,233,43431,5905,2423,1194.6,1194.6,1540.2,1424.8,561,5.8,2533,0,0,7.688,15.612,46.48
17-04-2022,260,KS Frankenthal,12451,23,199,84,11078,1289,232,475.9,475.9,495.5,542.9,349.3,5.8,289,1,0,9.968,8.06,47.92
17-04-2022,260,KS Kaiserslautern,26851,0,659,193,21568,5090,1114,1117.8,1049.3,1205.7,1289.6,712.8,5.8,1564,0,0,8.78,25.64,48.28
17-04-2022,260,Vulkaneifel,16162,0,277,83,12009,4070,974,1610.2,1609.8,2138,1915.4,889.6,5.8,1066,0,0,8.708,11.052,54.32
17-04-2022,260,KS Landau i.d.Pf.,9607,9,379,62,8953,592,256,548.4,548.3,742.4,661.9,178.6,5.8,280,0,0,10,25.64,45.4
17-04-2022,260,KS Ludwigshafen,46579,86,976,411,41619,4549,779,451.4,451.4,360.7,527.1,360.7,5.8,949,0,0,10.14,8.06,44.36
17-04-2022,260,KS Mainz,59112,0,1227,254,49027,9831,1878,864.9,864.2,923.3,1019.4,424.1,5.8,2704,0,0,10.372,9.304,48.88
17-04-2022,260,KS Neustadt a.d.W.,13430,0,342,61,11933,1436,568,1065.5,1065.4,1245.2,1297.3,618.5,5.8,574,0,0,8.328,25.64,42.64
17-04-2022,260,KS Pirmasens,9057,0,337,92,7042,1923,278,692,691.7,649,849.1,486.3,5.8,844,0,0,9.828,17.528,41.76
17-04-2022,260,KS Speyer,14237,54,282,114,12572,1551,281,553.8,553.7,449.7,695.2,375.6,5.8,304,0,0,10.732,8.06,44.16
17-04-2022,260,KS Trier,25657,2,356,59,20777,4821,861,778,777.6,774.3,950.1,356.4,5.8,1363,0,0,10.384,14.528,41.32
17-04-2022,260,KS Koblenz,28978,0,349,184,24212,4582,638,562.7,562.6,559.6,710.7,275.2,5.8,1030,0,0,9.024,7.356,54.72
18-04-2022,261,Birkenfeld,20643,0,523,145,16476,4022,892,1103.6,1071.2,1396.2,1367.3,551.6,3.82,1002,0,0,7.852,8.004,51.84
18-04-2022,261,Ahrweiler,28716,134,473,92,24045,4579,944,723.5,723.5,751.1,884.7,464.6,3.82,1475,0,0,10.516,7.584,51.4
18-04-2022,261,Rhein-Lahn-Kreis,27498,0,685,119,22761,4618,679,554,553.9,582.2,695.4,312.2,3.82,1494,0,0,10.316,5.22,56.64
18-04-2022,261,Altenkirchen,29698,1,781,134,23885,5679,1008,780.9,780.9,865.8,963.8,424,3.82,1954,0,0,11.376,11.452,40.24
18-04-2022,261,Alzey-Worms,32516,0,768,182,25492,6842,1041,796.4,796.2,1093.6,930.6,355.7,3.82,1934,0,0,9.444,5.204,50.92
18-04-2022,261,Bad Kreuznach,41958,0,499,175,34465,7318,1514,953.7,953.6,1056,1185,526.9,3.82,2149,0,0,10.444,3.833333333,50.84
18-04-2022,261,Donnersbergkreis,18621,0,351,106,16200,2315,512,677.8,671.3,803.5,765.1,459,3.82,876,0,0,9.932,16.608,43.72
18-04-2022,261,Germersheim,38664,0,894,202,35241,3221,868,672.8,672.7,798.9,745.3,451.5,3.82,1620,0,0,9.864,16.608,47.88
18-04-2022,261,Kaiserslautern,31893,0,543,143,25474,6276,1198,1126.8,968.2,1526.9,1375.8,455.7,3.82,1927,0,0,9.52,16.608,50.96
18-04-2022,261,Kusel,16272,0,368,102,13147,3023,419,597.7,567.2,741,768.6,272.6,3.82,886,0,0,10.828,13.26,50.96
18-04-2022,261,Mainz-Bingen,52961,0,983,285,42719,9957,1677,792.8,792.3,924.3,891.6,529.4,3.82,2677,0,0,11.136,9.352,50.92
18-04-2022,261,Mayen-Koblenz,53228,0,711,226,44352,8650,771,359,359,345.5,478.1,163.8,3.82,2021,0,0,9.892,5.524,56.64
18-04-2022,261,Neuwied,41695,0,611,239,35273,6183,1399,763.9,763.9,724.2,973.1,439.9,3.82,1561,0,0,11.368,5.524,38.88
18-04-2022,261,Bernkastel-Wittlich,24864,48,604,103,20213,4548,1024,908.7,895.8,1286.6,1059.6,445.5,3.82,1250,0,0,9.46,10.1,44
18-04-2022,261,KS Mainz,59112,0,1227,254,49914,8944,1401,645.3,644.7,647.7,763.9,336.9,3.82,2482,0,0,11.44,9.464,50.92
18-04-2022,261,Cochem-Zell,14917,0,228,92,12059,2766,500,812,811.4,991.8,1041.1,376.5,3.82,716,0,0,9.832,7.584,47.2
18-04-2022,261,KS Ludwigshafen,46590,11,976,411,41950,4229,665,385.4,385.4,276.1,458.1,316.5,3.82,1265,0,0,10.776,5.264,46.8
18-04-2022,261,Trier-Saarburg,34807,89,564,134,27928,6745,1139,756.6,755.9,798.7,938.7,398.9,3.82,2084,0,0,10.984,9.864,44.32
18-04-2022,261,Vulkaneifel,16162,0,277,83,12380,3699,830,1372.1,1371.8,1768.7,1655.2,751.2,3.82,1049,0,0,9.832,7.584,51.4
18-04-2022,261,Westerwaldkreis,49569,0,1195,233,43656,5680,1921,947.1,947.1,1226.9,1129.6,441.1,3.82,2773,0,0,9.668,11.452,42.32
18-04-2022,261,KS Frankenthal,12455,4,199,84,11177,1194,197,404.1,404.1,420.1,470.5,280.8,3.82,351,0,0,9.924,5.264,54.16
18-04-2022,261,KS Kaiserslautern,26851,0,659,193,21913,4745,844,846.9,795,946.9,968.5,536.4,3.82,1418,0,0,9.52,16.608,50.96
18-04-2022,261,KS Koblenz,28978,0,349,184,24521,4273,395,348.4,348.3,327.3,440.2,181.4,3.82,1028,0,0,9.892,5.524,56.64
18-04-2022,261,KS Landau i.d.Pf.,9607,0,379,62,8975,570,196,419.8,419.8,606.3,486.9,154.3,3.82,238,0,0,11.496,16.608,44.16
18-04-2022,261,Rhein-Pfalz-Kreis,37145,22,627,279,32363,4503,754,487.2,487.2,432.9,616.5,307.6,3.82,1249,0,0,10.188,5.264,49.88
18-04-2022,261,KS Neustadt a.d.W.,13430,0,342,61,12058,1311,358,671.6,671.5,732.4,787.5,463.8,3.82,619,0,0,9.864,16.608,40.92
18-04-2022,261,KS Speyer,14243,6,282,114,12660,1469,243,478.9,478.9,394.8,588.2,343.2,3.82,364,0,0,11.432,5.264,47.88
18-04-2022,261,KS Trier,25715,58,356,59,20993,4663,796,719.2,718.9,692.5,890.7,315.1,3.82,1278,0,0,10.984,9.864,44.32
18-04-2022,261,KS Worms,23891,0,697,132,20090,3669,572,685.4,685.4,745.5,848.4,335.3,3.82,1090,0,0,9.924,5.264,54.16
18-04-2022,261,KS Pirmasens,9057,0,337,92,7100,1865,203,505.3,505.1,461.5,625.3,353.6,3.82,713,0,0,10.592,12.736,45.08
19-04-2022,262,Altenkirchen,29951,253,785,134,23986,5831,1007,780.1,780.1,874.1,982.1,385.9,3.17,1697,4,0,11.396,12.364,45
19-04-2022,262,Bad Kreuznach,42325,367,509,175,34625,7525,1313,827.1,827,887.5,1021.7,483,3.17,2205,10,0,11.72,9.452941176,51.32
