,Date,District,PCR_Postive_Count,PCR_Positive_Hospitalised,Deceased,temperature,wind_speed,relative_humidity
6664,2022-03-12,Bad Kreuznach,284,0,0,6.576,8.196,57.48
6665,2022-03-12,Bernkastel-Wittlich,238,1,0,7.78,15.72,58.08
6666,2022-03-12,Rhein-Lahn-Kreis,4,0,0,7.756,8.196,56.76
6667,2022-03-12,Donnersbergkreis,188,0,0,7.724,15.616,51.88
6668,2022-03-12,Germersheim,0,0,0,6.316,15.616,40.44
6669,2022-03-12,Kaiserslautern,0,0,0,7.884,15.616,57.96
6670,2022-03-12,Kusel,39,0,0,8.764,11.784,57.96
6671,2022-03-12,Mainz-Bingen,192,3,0,7.756,10.228,46.52
6672,2022-03-12,Mayen-Koblenz,0,0,0,7.82,8.508,56.76
6673,2022-03-12,Neuwied,129,0,0,7.668,8.508,53.52
6674,2022-03-12,Ahrweiler,290,0,0,8.852,13.384,55.44
6675,2022-03-12,Cochem-Zell,104,0,0,7.532,13.384,52.2
6676,2022-03-12,KS Mainz,109,0,0,7.556,8.444,46.52
6677,2022-03-12,KS Landau i.d.Pf.,0,0,0,8.416,15.616,44.88
6678,2022-03-12,Vulkaneifel,175,0,0,7.532,13.384,55.44
6679,2022-03-12,Westerwaldkreis,52,0,0,5.368,16.436,49.32
6680,2022-03-12,KS Frankenthal,33,1,0,6.432,4.544,55.96
6681,2022-03-12,KS Kaiserslautern,0,0,0,7.884,15.616,57.96
6682,2022-03-12,KS Koblenz,0,0,0,7.82,8.508,56.76
6683,2022-03-12,Trier-Saarburg,315,13,0,9.72,15.324,58.12
6684,2022-03-12,KS Ludwigshafen,104,1,0,7.46,4.544,50.24
6685,2022-03-12,KS Neustadt a.d.W.,0,0,0,6.316,15.616,45.12
6686,2022-03-12,KS Pirmasens,45,0,0,8.74,12.328,55.16
6687,2022-03-12,KS Speyer,38,0,0,8.672,4.544,40.44
6688,2022-03-12,KS Trier,368,3,0,9.72,15.324,58.12
6689,2022-03-12,KS Worms,39,0,0,6.432,4.544,55.96
6690,2022-03-13,Alzey-Worms,176,0,0,7.336,5.712,44.04
6691,2022-03-13,Ahrweiler,113,2,0,9.288,9.768,60.28
6692,2022-03-13,Bad Kreuznach,0,0,0,7.416,5.712,51.56
6693,2022-03-13,Bernkastel-Wittlich,48,0,0,9.212,11.736,66.68
6694,2022-03-13,Cochem-Zell,110,0,0,8.32,9.768,47.04
6695,2022-03-13,Altenkirchen,18,0,0,8.872,14.952,39.0
6696,2022-03-13,Mainz-Bingen,1,0,0,8.144,11.468,44.04
6697,2022-03-13,Kaiserslautern,0,0,0,7.98,15.056,56.28
6698,2022-03-13,Kusel,24,1,0,8.696,11.56,56.28
6699,2022-03-13,Mayen-Koblenz,0,0,0,7.408,7.452,63.16
6700,2022-03-13,Neuwied,99,0,0,8.536,7.452,44.12
6701,2022-03-13,Rhein-Lahn-Kreis,0,0,0,8.144,5.712,63.16
6702,2022-03-13,Germersheim,0,0,0,7.428,15.056,40.0
6703,2022-03-13,Rhein-Pfalz-Kreis,37,0,0,7.092,4.48,53.92
6704,2022-03-13,Donnersbergkreis,154,0,0,7.592,15.056,42.56
6705,2022-03-13,Vulkaneifel,86,0,0,8.32,9.768,60.28
6706,2022-03-13,Westerwaldkreis,662,5,0,6.944,14.952,38.24
6707,2022-03-13,KS Frankenthal,11,0,0,6.688,4.48,53.32
6708,2022-03-13,KS Kaiserslautern,0,0,0,7.98,15.056,56.28
6709,2022-03-13,KS Koblenz,0,0,0,7.408,7.452,63.16
6710,2022-03-13,KS Landau i.d.Pf.,46,0,0,9.184,15.056,41.88
6711,2022-03-13,KS Ludwigshafen,44,0,0,7.524,4.48,49.92
6712,2022-03-13,KS Speyer,13,0,0,9.272,4.48,40.0
6713,2022-03-13,Birkenfeld,0,0,0,6.26,4.76,59.72
6714,2022-03-13,KS Pirmasens,0,0,0,9.052,10.76,49.32
6715,2022-03-13,KS Trier,179,0,0,8.572,10.156,67.08
6716,2022-03-13,KS Worms,145,0,0,6.688,4.48,53.32
6717,2022-03-13,Trier-Saarburg,226,0,0,8.572,10.156,67.08
6718,2022-03-13,KS Mainz,0,0,0,8.532,9.156,44.04
6719,2022-03-13,KS Neustadt a.d.W.,0,0,0,7.428,15.056,39.0
6720,2022-03-14,Altenkirchen,476,0,1,7.304,9.836,76.28
6721,2022-03-14,Bad Kreuznach,326,2,0,9.108,9.036,68.84
6722,2022-03-14,Bernkastel-Wittlich,220,3,0,6.252,12.804,75.28
6723,2022-03-14,Birkenfeld,332,0,0,6.248,8.932,80.88
6724,2022-03-14,Cochem-Zell,125,0,0,6.488,11.088,76.68
6725,2022-03-14,Ahrweiler,365,2,0,9.156,11.088,72.36
6726,2022-03-14,Mainz-Bingen,834,7,1,8.736,15.284,71.4
6727,2022-03-14,Kaiserslautern,192,4,3,7.688,23.864,75.72
6728,2022-03-14,Kusel,135,1,1,7.264,14.244,75.72
6729,2022-03-14,Mayen-Koblenz,741,3,0,8.66,8.08,76.84
6730,2022-03-14,Rhein-Lahn-Kreis,373,3,0,8.736,9.036,76.84
6731,2022-03-14,Neuwied,438,0,0,7.724,8.08,77.56
6732,2022-03-14,Alzey-Worms,307,3,0,7.996,9.036,71.4
6733,2022-03-14,Germersheim,661,0,0,6.736,23.864,66.04
6734,2022-03-14,Donnersbergkreis,91,0,0,6.84,23.864,74.88
6735,2022-03-14,KS Worms,172,2,0,8.216,9.548,74.48
6736,2022-03-14,Rhein-Pfalz-Kreis,377,0,0,8.928,9.548,69.0
6737,2022-03-14,Vulkaneifel,171,0,0,6.488,11.088,72.36
6738,2022-03-14,Westerwaldkreis,580,5,0,6.172,9.836,77.44
6739,2022-03-14,KS Frankenthal,154,0,0,8.216,9.548,74.48
6740,2022-03-14,KS Kaiserslautern,139,8,0,7.688,23.864,75.72
6741,2022-03-14,KS Landau i.d.Pf.,101,0,0,9.484,23.864,68.84
6742,2022-03-14,KS Ludwigshafen,500,0,0,8.836,9.548,70.68
6743,2022-03-14,KS Speyer,145,0,0,9.544,9.548,66.04
6744,2022-03-14,KS Koblenz,375,2,0,8.66,8.08,76.84
6745,2022-03-14,KS Pirmasens,48,2,1,7.76,13.56,75.76
6746,2022-03-14,KS Trier,248,0,0,7.872,13.668,75.68
6747,2022-03-14,Trier-Saarburg,315,1,0,7.872,13.668,75.68
6748,2022-03-14,KS Mainz,1124,9,0,8.464,14.504,71.4
6749,2022-03-14,KS Neustadt a.d.W.,0,0,0,6.736,23.864,75.76
6750,2022-03-15,Alzey-Worms,208,5,0,4.984,3.792,89.44
6751,2022-03-15,Bad Kreuznach,724,1,0,5.22,3.792,90.48
6752,2022-03-15,Birkenfeld,356,0,1,3.396,2.968,95.72
6753,2022-03-15,Cochem-Zell,180,2,0,4.408,5.44,88.52
6754,2022-03-15,Bernkastel-Wittlich,431,8,0,5.452,9.172,91.12
6755,2022-03-15,Mainz-Bingen,909,2,0,5.356,7.452,89.44
6756,2022-03-15,Kaiserslautern,497,1,0,5.288,18.50454545,92.12
6757,2022-03-15,Kusel,306,0,0,5.556,9.712,92.12
6758,2022-03-15,Rhein-Pfalz-Kreis,348,0,0,5.828,4.992,86.88
6759,2022-03-15,Rhein-Lahn-Kreis,483,3,0,5.356,3.792,91.52
6760,2022-03-15,Donnersbergkreis,148,2,0,5.308,16.832,85.76
6761,2022-03-15,Mayen-Koblenz,1130,1,0,5.072,2.936,91.52
6762,2022-03-15,Neuwied,369,1,1,5.368,2.936,85.52
6763,2022-03-15,Germersheim,506,7,0,5.312,16.932,80.72
6764,2022-03-15,Altenkirchen,296,2,0,4.368,10.108,88.28
6765,2022-03-15,Ahrweiler,366,0,0,5.564,5.44,86.88
6766,2022-03-15,Westerwaldkreis,301,6,1,4.048,10.108,83.04
6767,2022-03-15,KS Frankenthal,162,0,0,5.332,4.992,91.36
6768,2022-03-15,KS Kaiserslautern,447,2,1,5.288,18.50454545,92.12
6769,2022-03-15,KS Koblenz,460,1,0,5.072,2.936,91.52
6770,2022-03-15,KS Landau i.d.Pf.,105,5,0,7.044,16.932,84.32
6771,2022-03-15,KS Ludwigshafen,377,0,2,5.936,4.992,90.48
6772,2022-03-15,KS Speyer,164,0,0,7.416,4.992,80.72
6773,2022-03-15,KS Neustadt a.d.W.,241,0,0,4.948,18.504,87.0
6774,2022-03-15,KS Trier,288,0,0,5.012,8.648,91.32
6775,2022-03-15,KS Worms,129,7,0,5.332,4.992,91.36
6776,2022-03-15,Vulkaneifel,418,0,0,4.408,5.44,86.88
6777,2022-03-15,KS Mainz,901,2,0,5.708,8.208,89.44
6778,2022-03-15,Trier-Saarburg,404,0,0,5.012,8.648,91.32
6779,2022-03-15,KS Pirmasens,72,1,0,6.708,8.772,86.64
6780,2022-03-16,Westerwaldkreis,917,8,0,5.644,25.12,79.56
6781,2022-03-16,Vulkaneifel,272,0,1,6.012,12.484,77.24
6782,2022-03-16,Trier-Saarburg,362,0,0,7.156,8.864,85.56
6783,2022-03-16,KS Trier,357,0,0,7.156,8.864,85.56
6784,2022-03-16,Rhein-Lahn-Kreis,385,3,0,7.076,7.932,82.4
6785,2022-03-16,Rhein-Pfalz-Kreis,416,0,0,7.464,5.536,84.76
6786,2022-03-16,Donnersbergkreis,260,2,0,5.912,23.32,88.64
6787,2022-03-16,Germersheim,493,10,0,5.432,23.32,77.48
6788,2022-03-16,Kaiserslautern,322,0,0,7.332,23.32,87.56
6789,2022-03-16,Mainz-Bingen,745,13,0,7.076,10.232,86.48
6790,2022-03-16,Mayen-Koblenz,951,9,0,7.612,7.408,82.4
6791,2022-03-16,Neuwied,472,1,0,6.696,7.408,81.92
6792,2022-03-16,KS Frankenthal,140,1,0,7.048,5.536,87.04
6793,2022-03-16,Cochem-Zell,347,0,0,6.012,12.484,87.64
6794,2022-03-16,KS Kaiserslautern,272,0,0,7.332,23.32,87.56
6795,2022-03-16,Kusel,327,0,0,6.492,16.376,87.56
6796,2022-03-16,KS Ludwigshafen,485,1,0,8.908,5.536,75.6
6797,2022-03-16,Bernkastel-Wittlich,370,1,0,6.308,15.844,85.84
6798,2022-03-16,Bad Kreuznach,1039,0,0,6.268,7.932,91.28
6799,2022-03-16,Alzey-Worms,433,11,1,6.664,7.932,86.48
6800,2022-03-16,Altenkirchen,477,0,1,6.668,25.12,75.92
6801,2022-03-16,Ahrweiler,369,0,1,7.972,12.484,77.24
6802,2022-03-16,Birkenfeld,418,0,15,4.232,4.124,98.84
6803,2022-03-16,KS Landau i.d.Pf.,133,1,0,8.22,23.32,84.24
6804,2022-03-16,KS Koblenz,501,3,0,7.612,7.408,82.4
6805,2022-03-16,KS Worms,269,1,0,7.048,5.536,87.04
6806,2022-03-16,KS Speyer,126,0,0,9.528,5.536,77.48
6807,2022-03-16,KS Pirmasens,106,3,1,7.404,14.996,87.56
6808,2022-03-16,KS Neustadt a.d.W.,172,0,0,5.432,23.32,90.92
6809,2022-03-16,KS Mainz,734,9,0,6.96,9.476,86.48
6810,2022-03-17,Kusel,345,1,0,7.096,14.216,80.56
6811,2022-03-17,Kaiserslautern,459,4,0,7.488,21.688,80.56
6812,2022-03-17,Germersheim,550,0,0,5.84,21.688,70.64
6813,2022-03-17,Donnersbergkreis,320,0,0,6.236,21.688,80.04
6814,2022-03-17,Cochem-Zell,127,0,0,5.66,12.784,80.16
6815,2022-03-17,Bad Kreuznach,591,0,0,7.492,6.588,82.52
6816,2022-03-17,Bernkastel-Wittlich,329,0,0,6.148,12.164,76.04
6817,2022-03-17,KS Worms,537,0,0,8.392,11.012,76.6
6818,2022-03-17,Rhein-Pfalz-Kreis,397,5,0,8.964,11.012,70.84
6819,2022-03-17,Alzey-Worms,784,0,0,7.532,6.588,76.92
6820,2022-03-17,Ahrweiler,422,0,0,7.86,12.784,77.88
6821,2022-03-17,Mainz-Bingen,711,11,0,8.364,13.596,76.92
6822,2022-03-17,Birkenfeld,232,1,0,5.592,5.02,88.12
6823,2022-03-17,Altenkirchen,443,4,0,6.664,13.96,76.84
6824,2022-03-17,Neuwied,549,0,0,6.66,8.608,78.8
6825,2022-03-17,Rhein-Lahn-Kreis,461,4,0,8.364,6.588,78.36
6826,2022-03-17,KS Kaiserslautern,374,1,0,7.488,21.688,80.56
6827,2022-03-17,Trier-Saarburg,372,3,0,7.632,11.172,76.24
6828,2022-03-17,Vulkaneifel,307,0,0,5.66,12.784,77.88
6829,2022-03-17,Westerwaldkreis,802,5,0,4.852,13.96,81.92
6830,2022-03-17,KS Koblenz,408,2,0,8.036,8.608,78.36
6831,2022-03-17,KS Pirmasens,93,1,0,7.452,11.888,81.24
6832,2022-03-17,KS Ludwigshafen,526,10,2,9.068,11.012,76.04
6833,2022-03-17,KS Frankenthal,97,0,0,8.392,11.012,76.6
6834,2022-03-17,KS Neustadt a.d.W.,178,16,1,5.84,21.688,82.12
6835,2022-03-17,KS Speyer,112,1,1,9.668,11.012,70.64
6836,2022-03-17,KS Trier,257,1,0,7.632,11.172,76.24
6837,2022-03-17,KS Landau i.d.Pf.,102,0,0,9.06,21.688,74.56
6838,2022-03-17,Mayen-Koblenz,1032,2,0,8.036,8.608,78.36
6839,2022-03-17,KS Mainz,573,10,0,8.664,11.068,76.92
6840,2022-03-18,Kaiserslautern,673,7,0,7.64,30.992,62.32
6841,2022-03-18,Bad Kreuznach,390,4,0,8.056,10.032,57.24
6842,2022-03-18,Alzey-Worms,372,3,0,7.132,10.032,62.88
6843,2022-03-18,Altenkirchen,387,2,0,6.492,17.66,57.12
6844,2022-03-18,Trier-Saarburg,387,9,0,7.664,22.152,53.16
6845,2022-03-18,Ahrweiler,333,0,0,6.656,14.844,61.44
6846,2022-03-18,Kusel,482,0,0,6.936,25.784,62.32
6847,2022-03-18,Bernkastel-Wittlich,218,3,0,5.712,20.664,53.28
6848,2022-03-18,Mayen-Koblenz,1179,0,0,8.516,11.228,57.2
6849,2022-03-18,Neuwied,555,1,0,7.164,11.228,55.96
6850,2022-03-18,Rhein-Lahn-Kreis,492,3,0,8.988,10.032,57.2
6851,2022-03-18,Germersheim,496,1,0,5.128,30.992,63.96
6852,2022-03-18,Rhein-Pfalz-Kreis,374,8,1,8.36,15.12,62.96
6853,2022-03-18,Mainz-Bingen,720,4,0,8.988,24.272,62.88
6854,2022-03-18,Birkenfeld,401,0,0,6.388,12.252,55.6
6855,2022-03-18,KS Frankenthal,122,1,0,8.444,15.12,60.64
6856,2022-03-18,KS Kaiserslautern,532,15,1,7.64,30.992,62.32
6857,2022-03-18,KS Koblenz,514,1,0,8.516,11.228,57.2
6858,2022-03-18,KS Landau i.d.Pf.,88,1,0,8.064,30.992,67.72
6859,2022-03-18,KS Ludwigshafen,372,7,0,9.12,15.12,64.68
6860,2022-03-18,KS Mainz,596,9,0,8.836,20.604,62.88
6861,2022-03-18,KS Pirmasens,104,0,0,7.492,24.564,65.68
6862,2022-03-18,Westerwaldkreis,866,4,0,5.384,17.66,55.76
6863,2022-03-18,Cochem-Zell,342,0,0,5.516,14.844,60.04
6864,2022-03-18,KS Trier,444,4,0,7.664,22.152,53.16
6865,2022-03-18,KS Worms,246,6,0,8.444,15.12,60.64
6866,2022-03-18,KS Neustadt a.d.W.,288,1,0,5.128,30.992,72.64
6867,2022-03-18,Donnersbergkreis,200,0,1,5.624,30.992,65.48
6868,2022-03-18,Vulkaneifel,253,1,0,5.516,14.844,61.44
6869,2022-03-18,KS Speyer,138,1,0,9.34,15.12,63.96
6870,2022-03-19,KS Trier,184,0,0,7.388,24.796,50.6
6871,2022-03-19,Neuwied,194,4,0,6.588,14.372,54.24
6872,2022-03-19,Bad Kreuznach,0,0,0,8.212,15.408,51.28
6873,2022-03-19,Alzey-Worms,26,3,0,6.336,15.408,57.24
6874,2022-03-19,Bernkastel-Wittlich,200,0,0,5.356,25.252,50.96
6875,2022-03-19,Birkenfeld,199,0,0,5.928,15.592,53.88
6876,2022-03-19,Kaiserslautern,0,0,0,6.676,28.66,57.64
6877,2022-03-19,Germersheim,0,0,0,4.868,28.66,52.32
6878,2022-03-19,Kusel,117,1,0,6.232,27.792,57.64
6879,2022-03-19,Mainz-Bingen,71,1,0,8.528,26.236,57.24
6880,2022-03-19,Mayen-Koblenz,0,0,0,7.84,14.372,54.36
6881,2022-03-19,Donnersbergkreis,0,0,0,4.848,28.66,61.32
6882,2022-03-19,Rhein-Lahn-Kreis,2,0,0,8.528,15.408,54.36
6883,2022-03-19,Cochem-Zell,53,0,0,5.46,23.564,55.16
6884,2022-03-19,Rhein-Pfalz-Kreis,48,2,0,7.576,18.792,54.44
6885,2022-03-19,KS Speyer,12,0,0,8.828,18.792,52.32
6886,2022-03-19,KS Pirmasens,44,1,0,7.152,24.928,54.08
6887,2022-03-19,KS Worms,26,4,0,7.684,18.792,51.68
6888,2022-03-19,Altenkirchen,0,0,0,6.94,21.908,51.68
6889,2022-03-19,Trier-Saarburg,282,1,0,7.388,24.796,50.6
6890,2022-03-19,Vulkaneifel,188,0,0,5.46,23.564,58.8
6891,2022-03-19,Westerwaldkreis,313,0,0,4.552,21.908,58.68
6892,2022-03-19,KS Kaiserslautern,0,0,0,6.676,28.66,57.64
6893,2022-03-19,KS Koblenz,0,0,0,7.84,14.372,54.36
6894,2022-03-19,KS Landau i.d.Pf.,0,0,0,7.312,28.66,58.56
6895,2022-03-19,KS Ludwigshafen,74,9,0,8.824,18.792,51.64
6896,2022-03-19,KS Mainz,89,3,1,7.78,19.14,57.24
6897,2022-03-19,Ahrweiler,224,0,0,6.564,23.564,58.8
6898,2022-03-19,KS Neustadt a.d.W.,0,0,0,4.868,28.66,60.96
6899,2022-03-19,KS Frankenthal,23,0,0,7.684,18.792,51.68
6900,2022-03-20,Alzey-Worms,153,0,0,7.264,11.332,58.24
6901,2022-03-20,Ahrweiler,127,0,0,7.048,13.96,61.88
6902,2022-03-20,Bad Kreuznach,0,0,0,7.836,11.332,61.52
6903,2022-03-20,Bernkastel-Wittlich,42,1,0,6.288,24.404,62.76
6904,2022-03-20,Birkenfeld,153,0,0,6.744,7.652,60.96
6905,2022-03-20,Altenkirchen,39,1,0,7.236,26.544,55.6
6906,2022-03-20,Kaiserslautern,0,0,0,8.376,22.076,56.28
6907,2022-03-20,Germersheim,0,0,0,6.58,22.076,46.48
6908,2022-03-20,Kusel,56,0,0,7.624,14.976,56.28
6909,2022-03-20,Mainz-Bingen,0,0,0,8.992,14.436,58.24
6910,2022-03-20,Mayen-Koblenz,0,0,0,7.344,9.58,63.6
6911,2022-03-20,Neuwied,166,0,0,6.888,9.58,60.0
6912,2022-03-20,Rhein-Pfalz-Kreis,80,0,0,7.592,11.064,61.24
6913,2022-03-20,Donnersbergkreis,0,0,0,7.492,22.076,54.92
6914,2022-03-20,Rhein-Lahn-Kreis,0,0,0,8.992,11.332,63.6
6915,2022-03-20,Cochem-Zell,170,0,0,4.464,13.96,56.56
6916,2022-03-20,Trier-Saarburg,102,0,0,6.364,15.128,63.28
6917,2022-03-20,Vulkaneifel,0,0,0,4.464,13.96,61.88
6918,2022-03-20,Westerwaldkreis,491,1,0,5.524,26.544,56.72
6919,2022-03-20,KS Frankenthal,16,0,0,7.304,11.064,60.68
6920,2022-03-20,KS Kaiserslautern,0,0,0,8.376,22.076,56.28
6921,2022-03-20,KS Koblenz,0,0,0,7.344,9.58,63.6
6922,2022-03-20,KS Landau i.d.Pf.,26,0,0,8.776,22.076,54.12
6923,2022-03-20,KS Neustadt a.d.W.,0,0,0,6.58,22.076,53.4
6924,2022-03-20,KS Speyer,55,0,0,10.064,11.064,46.48
6925,2022-03-20,KS Pirmasens,0,0,0,8.4,13.112,55.72
6926,2022-03-20,KS Trier,124,0,0,6.364,15.128,63.28
6927,2022-03-20,KS Worms,78,2,0,7.304,11.064,60.68
6928,2022-03-20,KS Ludwigshafen,87,1,0,10.456,11.064,46.88
6929,2022-03-20,KS Mainz,0,0,0,9.004,11.104,58.24
