District Name,Current Date,timestamp,source_id,precipitation,pressure_msl,sunshine,temperature,wind_direction,wind_speed,cloud_cover,dew_point,relative_humidity,visibility,wind_gust_direction,wind_gust_speed,condition,fallback_source_ids,icon
Donnersbergkreis,2022-05-09,2022-05-09T18:00:00+00:00,7208,0.0,1022.3,,19.0,30,12.2,0,8.2,50,47640,,20.5,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Donnersbergkreis,2022-05-09,2022-05-09T19:00:00+00:00,7208,0.0,1022.5,,16.4,30,14.8,0,8.3,59,62550,,22.3,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-night
Donnersbergkreis,2022-05-09,2022-05-09T20:00:00+00:00,7208,0.0,1022.8,,16.1,30,18.4,0,7.9,58,50900,,23.0,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-night
Donnersbergkreis,2022-05-09,2022-05-09T21:00:00+00:00,7208,0.0,1023.0,,16.6,40,16.9,0,7.6,55,55610,,24.1,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-night
Donnersbergkreis,2022-05-09,2022-05-09T22:00:00+00:00,7208,0.0,1022.8,,16.4,50,15.8,37,7.4,55,47330,,22.0,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",partly-cloudy-night
Donnersbergkreis,2022-05-09,2022-05-09T23:00:00+00:00,7208,0.0,1022.6,,15.4,100,16.2,100,7.8,60,56410,,23.0,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",cloudy
Donnersbergkreis,2022-05-09,2022-05-10T00:00:00+00:00,7208,0.0,1022.4,,15.2,120,16.2,75,7.8,61,49340,,22.0,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",partly-cloudy-night
Germersheim,2022-05-09,2022-05-09T00:00:00+00:00,8278,0.0,1025.0,,12.7,30,23.0,12,9.1,,38840,,31.0,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-night
Germersheim,2022-05-09,2022-05-09T01:00:00+00:00,8278,0.0,1024.8,,13.1,40,20.2,87,8.7,,41090,,28.4,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",cloudy
Germersheim,2022-05-09,2022-05-09T02:00:00+00:00,8278,0.0,1024.8,,12.7,50,18.0,0,8.6,,38190,,25.2,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-night
Germersheim,2022-05-09,2022-05-09T03:00:00+00:00,8278,0.0,1024.8,,12.4,60,19.1,0,8.6,,22300,,26.3,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-night
Germersheim,2022-05-09,2022-05-09T04:00:00+00:00,8278,0.0,1024.9,,11.8,60,19.1,0,8.5,,35530,,24.5,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Germersheim,2022-05-09,2022-05-09T05:00:00+00:00,8278,0.0,1025.09,,12.1,60,17.3,0,8.7,,37140,,24.8,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Germersheim,2022-05-09,2022-05-09T06:00:00+00:00,8278,0.0,1025.3,,12.7,60,15.1,0,9.3,,39170,,22.0,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Germersheim,2022-05-09,2022-05-09T07:00:00+00:00,8278,0.0,1025.4,,13.8,70,13.3,0,9.5,,33610,,22.3,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Germersheim,2022-05-09,2022-05-09T08:00:00+00:00,8278,0.0,1025.4,,15.1,80,13.0,0,9.2,,39580,,23.4,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Germersheim,2022-05-09,2022-05-09T09:00:00+00:00,8278,0.0,1025.2,,16.6,70,11.2,0,9.1,,34790,,19.1,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Germersheim,2022-05-09,2022-05-09T10:00:00+00:00,8278,0.0,1025.09,,17.5,60,10.4,0,9.8,,57600,,20.2,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Germersheim,2022-05-09,2022-05-09T11:00:00+00:00,8278,0.0,1024.4,,19.5,80,11.9,0,9.2,,56470,,21.2,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Germersheim,2022-05-09,2022-05-09T12:00:00+00:00,8278,0.0,1023.8,,20.2,80,15.5,0,10.1,,37090,,32.4,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Germersheim,2022-05-09,2022-05-09T13:00:00+00:00,8278,0.0,1023.2,,20.7,80,15.5,0,9.7,,22120,,27.0,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Germersheim,2022-05-09,2022-05-09T14:00:00+00:00,8278,0.0,1022.6,,21.2,80,12.6,0,9.9,,44650,,24.8,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Germersheim,2022-05-09,2022-05-09T15:00:00+00:00,8278,0.0,1022.6,,19.0,90,11.2,0,9.4,,40010,,24.8,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Germersheim,2022-05-09,2022-05-09T16:00:00+00:00,8278,0.0,1022.0,,19.7,70,10.1,12,7.6,,44370,,22.0,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Germersheim,2022-05-09,2022-05-09T17:00:00+00:00,8278,0.0,1021.9,,20.2,60,8.6,0,7.1,,43500,,19.4,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Germersheim,2022-05-09,2022-05-09T18:00:00+00:00,8278,0.0,1022.3,,18.9,30,12.2,0,8.6,,47640,,20.5,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Germersheim,2022-05-09,2022-05-09T19:00:00+00:00,8278,0.0,1022.5,,17.8,30,14.8,0,8.3,,62550,,22.3,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-night
Germersheim,2022-05-09,2022-05-09T20:00:00+00:00,8278,0.0,1022.8,,17.4,30,18.4,0,8.1,,50900,,23.0,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-night
Germersheim,2022-05-09,2022-05-09T21:00:00+00:00,8278,0.0,1023.0,,17.1,40,16.9,0,7.3,,55610,,24.1,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-night
Germersheim,2022-05-09,2022-05-09T22:00:00+00:00,8278,0.0,1022.8,,17.2,50,15.8,37,7.0,,47330,,22.0,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",partly-cloudy-night
Germersheim,2022-05-09,2022-05-09T23:00:00+00:00,8278,0.0,1022.6,,17.0,100,16.2,100,7.7,,56410,,23.0,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",cloudy
Germersheim,2022-05-09,2022-05-10T00:00:00+00:00,8278,0.0,1022.4,,16.5,120,16.2,75,7.5,,49340,,22.0,dry,"{'visibility': 96591, 'temperature': 96591, 'dew_point': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",partly-cloudy-night
Kaiserslautern,2022-05-09,2022-05-09T00:00:00+00:00,7044,0.0,1025.0,,10.3,30,23.0,12,9.8,97,38840,,31.0,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-night
Kaiserslautern,2022-05-09,2022-05-09T01:00:00+00:00,7044,0.0,1024.8,,9.9,40,20.2,87,9.5,98,41090,,28.4,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",cloudy
Kaiserslautern,2022-05-09,2022-05-09T02:00:00+00:00,7044,0.0,1024.8,,10.1,50,18.0,0,9.7,97,38190,,25.2,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-night
Kaiserslautern,2022-05-09,2022-05-09T03:00:00+00:00,7044,0.0,1024.8,,9.5,60,19.1,0,9.0,97,22300,,26.3,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-night
Kaiserslautern,2022-05-09,2022-05-09T04:00:00+00:00,7044,0.0,1024.9,,8.5,60,19.1,0,8.1,97,35530,,24.5,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Kaiserslautern,2022-05-09,2022-05-09T05:00:00+00:00,7044,0.0,1025.09,,8.7,60,17.3,0,8.4,98,37140,,24.8,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Kaiserslautern,2022-05-09,2022-05-09T06:00:00+00:00,7044,0.0,1025.3,,10.2,60,15.1,0,9.3,94,39170,,22.0,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Kaiserslautern,2022-05-09,2022-05-09T07:00:00+00:00,7044,0.0,1025.4,,13.4,70,13.3,0,9.8,79,33610,,22.3,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Kaiserslautern,2022-05-09,2022-05-09T08:00:00+00:00,7044,0.0,1025.4,,16.4,80,13.0,0,11.3,72,39580,,23.4,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Kaiserslautern,2022-05-09,2022-05-09T09:00:00+00:00,7044,0.0,1025.2,,18.6,70,11.2,0,10.9,61,34790,,19.1,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Kaiserslautern,2022-05-09,2022-05-09T10:00:00+00:00,7044,0.0,1025.09,,20.4,60,10.4,0,10.4,53,57600,,20.2,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Kaiserslautern,2022-05-09,2022-05-09T11:00:00+00:00,7044,0.0,1024.4,,21.5,80,11.9,0,10.3,49,56470,,21.2,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Kaiserslautern,2022-05-09,2022-05-09T12:00:00+00:00,7044,0.0,1023.8,,23.2,80,15.5,0,9.3,41,37090,,32.4,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Kaiserslautern,2022-05-09,2022-05-09T13:00:00+00:00,7044,0.0,1023.2,,23.8,80,15.5,0,7.8,36,22120,,27.0,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Kaiserslautern,2022-05-09,2022-05-09T14:00:00+00:00,7044,0.0,1022.6,,23.8,80,12.6,0,7.7,36,44650,,24.8,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Kaiserslautern,2022-05-09,2022-05-09T15:00:00+00:00,7044,0.0,1022.6,,23.2,90,11.2,0,6.6,34,40010,,24.8,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Kaiserslautern,2022-05-09,2022-05-09T16:00:00+00:00,7044,0.0,1022.0,,23.6,70,10.1,12,7.1,35,44370,,22.0,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Kaiserslautern,2022-05-09,2022-05-09T17:00:00+00:00,7044,0.0,1021.9,,23.7,60,8.6,0,8.6,38,43500,,19.4,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Kaiserslautern,2022-05-09,2022-05-09T18:00:00+00:00,7044,0.0,1022.3,,22.5,30,12.2,0,9.2,43,47640,,20.5,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Kaiserslautern,2022-05-09,2022-05-09T19:00:00+00:00,7044,0.0,1022.5,,18.7,30,14.8,0,10.2,58,62550,,22.3,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-night
Kaiserslautern,2022-05-09,2022-05-09T20:00:00+00:00,7044,0.0,1022.8,,16.0,30,18.4,0,10.3,69,50900,,23.0,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-night
Kaiserslautern,2022-05-09,2022-05-09T21:00:00+00:00,7044,0.0,1023.0,,14.3,40,16.9,0,10.2,76,55610,,24.1,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-night
Kaiserslautern,2022-05-09,2022-05-09T22:00:00+00:00,7044,0.0,1022.8,,13.3,50,15.8,37,10.2,82,47330,,22.0,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",partly-cloudy-night
Kaiserslautern,2022-05-09,2022-05-09T23:00:00+00:00,7044,0.0,1022.6,,12.1,100,16.2,100,10.0,87,56410,,23.0,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",cloudy
Kaiserslautern,2022-05-09,2022-05-10T00:00:00+00:00,7044,0.0,1022.4,,11.4,120,16.2,75,9.8,90,49340,,22.0,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",partly-cloudy-night
Kusel,2022-05-09,2022-05-09T00:00:00+00:00,8440,0.0,1025.0,,13.2,20,18.7,0,9.0,,42550,,27.0,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",clear-night
Kusel,2022-05-09,2022-05-09T01:00:00+00:00,8440,0.0,1024.9,,12.7,30,18.0,0,8.8,,35510,,25.6,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",clear-night
Kusel,2022-05-09,2022-05-09T02:00:00+00:00,8440,0.0,1024.9,,12.4,30,18.0,12,8.4,,44610,,25.9,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",clear-night
Kusel,2022-05-09,2022-05-09T03:00:00+00:00,8440,0.0,1024.9,,12.0,30,17.6,0,8.2,,42280,,26.3,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",clear-night
Kusel,2022-05-09,2022-05-09T04:00:00+00:00,8440,0.0,1025.0,,11.4,30,16.6,0,8.2,,34710,,23.4,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",clear-day
Kusel,2022-05-09,2022-05-09T05:00:00+00:00,8440,0.0,1025.2,,11.7,40,16.2,0,8.3,,33800,,24.8,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",clear-day
Kusel,2022-05-09,2022-05-09T06:00:00+00:00,8440,0.0,1025.2,,13.1,40,15.8,0,9.1,,46180,,27.0,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",clear-day
Kusel,2022-05-09,2022-05-09T07:00:00+00:00,8440,0.0,1025.3,,14.8,50,14.0,0,9.9,,47440,,25.9,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",clear-day
Kusel,2022-05-09,2022-05-09T08:00:00+00:00,8440,0.0,1025.2,,16.6,60,11.9,0,11.0,,41750,,23.0,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",clear-day
Kusel,2022-05-09,2022-05-09T09:00:00+00:00,8440,0.0,1025.09,,17.5,80,11.9,0,10.4,,51930,,21.2,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",clear-day
Kusel,2022-05-09,2022-05-09T10:00:00+00:00,8440,0.0,1025.0,,18.9,90,13.0,0,9.7,,41550,,22.3,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",clear-day
Kusel,2022-05-09,2022-05-09T11:00:00+00:00,8440,0.0,1024.4,,19.8,80,11.9,0,9.3,,56590,,27.7,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",clear-day
Kusel,2022-05-09,2022-05-09T12:00:00+00:00,8440,0.0,1023.7,,20.4,110,15.1,0,8.9,,44690,,27.7,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",clear-day
Kusel,2022-05-09,2022-05-09T13:00:00+00:00,8440,0.0,1023.2,,20.9,90,14.4,12,8.4,,56750,,30.2,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",clear-day
Kusel,2022-05-09,2022-05-09T14:00:00+00:00,8440,0.0,1022.4,,21.9,90,10.4,0,9.2,,52920,,20.2,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",clear-day
Kusel,2022-05-09,2022-05-09T15:00:00+00:00,8440,0.0,1022.0,,21.9,90,9.0,0,9.9,,57750,,19.4,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",clear-day
Kusel,2022-05-09,2022-05-09T16:00:00+00:00,8440,0.0,1021.9,,20.6,70,8.6,50,9.1,,51500,,21.2,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",partly-cloudy-day
Kusel,2022-05-09,2022-05-09T17:00:00+00:00,8440,0.0,1021.9,,20.6,40,7.6,0,8.3,,42770,,11.5,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",clear-day
Kusel,2022-05-09,2022-05-09T18:00:00+00:00,8440,0.0,1021.7,,20.6,80,5.4,0,9.1,,53010,,12.6,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",clear-day
Kusel,2022-05-09,2022-05-09T19:00:00+00:00,8440,0.0,1022.1,,19.5,80,7.9,0,9.0,,47730,,12.6,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",clear-night
Kusel,2022-05-09,2022-05-09T20:00:00+00:00,8440,0.0,1022.6,,18.4,50,9.0,100,8.7,,51120,,12.6,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",cloudy
Kusel,2022-05-09,2022-05-09T21:00:00+00:00,8440,0.0,1022.7,,17.8,50,9.7,87,8.1,,55990,,13.0,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",cloudy
Kusel,2022-05-09,2022-05-09T22:00:00+00:00,8440,0.0,1022.8,,17.2,40,9.0,62,8.3,,65770,,11.5,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",partly-cloudy-night
Kusel,2022-05-09,2022-05-09T23:00:00+00:00,8440,0.0,1022.7,,17.3,40,9.4,37,8.3,,53780,,12.2,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",partly-cloudy-night
Kusel,2022-05-09,2022-05-10T00:00:00+00:00,8440,0.0,1022.2,,16.4,30,9.4,87,8.1,,55110,,11.2,dry,"{'visibility': 46593, 'temperature': 46593, 'dew_point': 46593, 'wind_gust_speed': 46593, 'wind_speed': 46593, 'cloud_cover': 46593, 'pressure_msl': 46593, 'wind_direction': 46593}",cloudy
